participantId,date,ipCountry,ipRegion,instructionsLocale,browserLocale,retake,gender,countryGrow,countryLive,multinational,country1,country2,country3,country4,country5,education,lang0,lang1,fluency1,lang2,fluency2,age,colorBlindness,colorBlindnessOther,colorWork,colorWorkDetails,readingAboutColor,surroundingBrightness,surroundingBrightIDK,monitorBrightness,monitorBrightIDK,backgroundColor,displayColorSpace
9829,2018,Netherlands,,en,,no,male,,,no,,,,,,graduate school,Dutch,English,0,,0,46,Error,,no,,,60,false,100,false,white,rgb
9830,2018,United States,,en,,no,female,,,no,,,,,,pre-high school,English,Russian,0,,0,13,Error,,yes,Im a regular artist,,77,false,57,false,white,rgb
9831,2018,United Kingdom,,en,,no,female,,,no,,,,,,college,English,French,0,Japanese,0,23,Error,,no,,,50,false,50,false,white,rgb
9832,2018,United States,,en,,no,male,,,no,,,,,,high school,Russian,English,0,,0,16,Error,,no,,,75,false,100,false,white,rgb
9837,2018,Norway,,en,,no,male,,,no,,,,,,college,Norwegian Bokm�l,English,0,German,0,19,Error,,no,,,50,false,94,false,white,rgb
9839,2018,Hungary,,en,,no,female,,,yes,Hungary,,,,,college,Swedish,English,0,Hungarian,0,23,Error,,yes,Studies in digital painting,,38,false,44,false,white,rgb
9841,2018,United States,,en,,no,female,,,no,,,,,,high school,English,,0,,0,38,Error,,yes,I am an artist ,,45,false,75,false,white,rgb
9844,2018,Canada,,en,,no,male,,,no,,,,,,college,French,English,0,,0,31,Error,,no,,,30,false,50,false,white,rgb
9847,2018,United States,,en,,no,female,,,no,,,,,,graduate school,English,,0,,0,20,Error,,no,,,0,false,50,false,white,rgb
9853,2018,United Kingdom,,en,,no,female,,,no,,,,,,high school,English,,0,,0,40,Error,,no,,,20,false,50,false,white,rgb
9855,2018,United States,,en,,no,male,,,no,,,,,,PhD,English,,0,,0,19,Error,,no,,,50,false,50,false,white,rgb
9859,2018,United States,,en,,no,female,,,no,,,,,,college,English,Spanish,0,,0,22,Error,,no,,,38,false,100,false,white,rgb
9860,2018,United States,,en,,no,male,,,no,,,,,,high school,English,,0,,0,33,Error,,no,,,77,false,89,false,white,rgb
9862,2018,Philippines,,en,,no,female,,,no,,,,,,high school,English,Chinese,0,Other,0,14,Error,,no,,,50,true,50,true,white,rgb
9864,2018,Pakistan,,en,,no,male,,,yes,,,,,,professional school,"Pashto, Pushto",English,0,Urdu,0,24,Error,,no,,,100,false,100,false,white,rgb
9867,2018,United States,,en,,no,female,,,yes,United States,,,,,college,English,Portuguese,0,,0,32,Error,,no,,,50,false,50,false,white,rgb
9868,2018,United States,,en,,no,male,,,yes,Germany,,,,,PhD,English,German,0,,0,75,Error,,no,,,50,false,50,false,white,rgb
9870,2018,Iran,,en,,no,female,,,no,,,,,,professional school,Persian�(Farsi),English,0,Arabic,0,34,Error,,no,,,75,false,60,false,white,rgb
9871,2018,Iran,,en,,no,female,,,no,,,,,,professional school,English,Persian�(Farsi),0,Arabic,0,34,Error,,no,,,75,false,60,false,white,rgb
9872,2018,Serbia,,en,,no,male,,,no,,,,,,college,English,,0,,0,22,Error,,no,,,50,false,50,false,white,rgb
9876,2018,Ghana,,en,,no,female,,,yes,Ghana,United Arab Emirates,,,,high school,Hindi,Bihari,0,Gujarati,0,16,Error,,no,,,92,false,50,false,white,rgb
9880,2018,United States,,en,,no,male,,,no,,,,,,high school,English,Spanish,0,,0,17,Error,,no,,,40,false,98,false,white,rgb
9881,2018,United States,,en,,no,male,,,no,,,,,,college,English,German,0,Spanish,0,40,Error,,no,,,50,false,50,false,white,rgb
9882,2018,United States,,en,,no,female,,,no,,,,,,college,English,Spanish,0,,0,24,Error,,no,,,58,false,50,false,white,rgb
9884,2018,Australia,,en,,no,female,,,yes,Australia,,,,,college,English,Malayalam,0,French,0,19,Error,,yes,Architecture,,32,false,100,false,white,rgb
9885,2018,Canada,,en,,no,female,,,yes,,,,,,graduate school,English,,0,,0,30,Error,,no,,,50,false,50,false,white,rgb
9891,2018,United States,,en,,no,male,,,no,,,,,,high school,English,Spanish,0,,0,38,Error,,no,,,27,false,100,false,white,rgb
9896,2018,United States,,en,,no,male,,,no,,,,,,graduate school,French,,0,,0,23,Error,,no,,,50,false,50,false,white,rgb
9897,2018,United States,,en,,no,male,,,no,,,,,,college,English,,0,,0,54,Error,,yes,"graphics, printing, color management",,42,false,35,false,white,rgb
9899,2018,United Kingdom,,en,,no,female,,,no,,,,,,graduate school,English,Turkish,0,,0,22,Error,,no,,,70,false,50,true,white,rgb
9902,2018,United Kingdom,,en,,no,male,,,no,,,,,,college,English,,0,,0,17,Error,,no,,,70,false,100,false,white,rgb
9903,2018,United States,,en,,no,female,,,no,,,,,,college,English,Spanish,0,Chinese,0,21,Error,,no,,,50,false,42,false,white,rgb
9906,2018,Australia,,en,,no,female,,,no,,,,,,professional school,English,Arabic,0,,0,25,Error,,no,,,0,false,80,false,white,rgb
9907,2018,United States,,en,,no,male,,,no,,,,,,college,English,,0,,0,60,Error,,no,,,75,false,83,false,white,rgb
9909,2018,Hong Kong,,en,,no,female,,,no,,,,,,high school,English,Afar,0,Abkhaz,0,52,Error,,no,,,50,false,50,false,white,rgb
9910,2018,Norway,,en,,no,female,,,yes,,,,,,high school,Norwegian Bokm�l,Norwegian Bokm�l,0,Norwegian Bokm�l,0,54,Error,,no,,,50,false,50,false,white,rgb
9912,2018,United Kingdom,,en,,no,female,,,no,,,,,,college,English,,0,,0,19,Error,,no,,,50,true,100,false,white,rgb
9913,2018,United Kingdom,,en,,no,female,,,yes,United Kingdom,,,,,graduate school,English,,0,,0,21,Error,,no,,,50,false,50,false,white,rgb
9915,2018,Belarus,,en,,no,male,,,no,,,,,,college,Russian,Belarusian,0,English,0,22,Error,,no,,,0,false,95,false,white,rgb
9916,2018,United States,,en,,no,male,,,no,,,,,,college,English,,0,,0,21,Error,,no,,,44,false,61,false,white,rgb
9917,2018,United States,,en,,no,female,,,no,,,,,,graduate school,English,Spanish,0,Japanese,0,21,Error,,no,,,18,false,100,false,white,rgb
9919,2018,United Kingdom,,en,,yes,female,,,yes,,,,,,college,Chinese,English,0,,0,19,Error,,no,,,0,false,100,false,white,rgb
9920,2018,United Kingdom,,en,,no,female,,,yes,United Kingdom,,,,,college,Chinese,English,0,,0,19,Error,,no,,,0,false,100,false,white,rgb
9921,2018,United States,,en,,no,female,,,yes,,,,,,college,English,Chinese,0,,0,20,Error,,no,,,50,false,50,false,white,rgb
9922,2018,United States,,en,,no,female,,,no,,,,,,college,English,,0,,0,19,Error,,no,,,50,false,50,false,white,rgb
9924,2018,United States,,en,,no,male,,,no,,,,,,college,English,,0,,0,22,Error,,no,,,50,false,50,false,white,rgb
9927,2018,Canada,,en,,no,female,,,no,,,,,,professional school,English,Serbian,0,,0,16,Error,,no,,,75,false,20,false,white,rgb
9928,2018,United States,,en,,no,male,,,no,,,,,,college,English,,0,,0,22,Error,,no,,,50,true,50,true,white,rgb
9929,2018,United States,,en,,no,female,,,no,,,,,,college,English,,0,,0,23,Error,,yes,Graphic Design,,75,false,70,false,white,rgb
9930,2018,United States,,en,,no,female,,,yes,United States,,,,,high school,Vietnamese,English,0,Chinese,0,16,Error,,no,,,50,true,50,true,white,rgb
9932,2018,United States,,en,,no,female,,,no,,,,,,high school,English,,0,,0,17,Error,,no,,,50,false,50,false,white,rgb
9933,2018,United States,,en,,no,male,,,yes,,,,,,high school,Chinese,English,0,,0,17,Error,,no,,,50,false,50,false,white,rgb
9934,2018,United States,,en,,no,female,,,no,,,,,,high school,English,,0,,0,17,Error,,no,,,50,false,50,false,white,rgb
9935,2018,United States,,en,,no,male,,,no,,,,,,high school,English,,0,,0,17,Error,,no,,,50,true,50,true,white,rgb
9936,2018,United States,,en,,no,male,,,yes,,,,,,college,Afar,,0,,0,34,Error,,no,,,50,false,50,false,white,rgb
9937,2018,United States,,en,,no,male,,,no,,,,,,high school,English,Urdu,0,,0,15,Error,,no,,,94,false,33,false,white,rgb
9938,2018,United States,,en,,no,other,,,yes,,,,,,pre-high school,English,,0,,0,6,Error,,no,,,50,false,50,false,white,rgb
9939,2018,United States,,en,,no,male,,,yes,,,,,,postdoctoral,Spanish,English,0,Chinese,0,16,Error,,no,,,87,false,39,false,white,rgb
9940,2018,United States,,en,,no,female,,,no,,,,,,high school,English,,0,,0,17,Error,,no,,,67,false,100,false,white,rgb
9941,2018,United States,,en,,no,female,,,no,,,,,,high school,Portuguese,English,0,,0,17,Error,,no,,,50,false,50,false,white,rgb
9942,2018,United States,,en,,no,male,,,yes,,,,,,professional school,English,German,0,,0,16,Error,,no,,,79,false,50,false,white,rgb
9944,2018,United States,,en,,yes,male,,,no,,,,,,college,English,,0,,0,45,Error,,no,,,50,false,50,false,white,rgb
9945,2018,United States,,en,,no,male,,,yes,,,,,,college,English,,0,,0,6,Error,,no,,,50,false,50,false,white,rgb
9946,2018,United States,,en,,no,female,,,no,,,,,,high school,English,,0,,0,17,Error,,no,,,50,false,50,false,white,rgb
9947,2018,United States,,en,,no,male,,,no,,,,,,graduate school,English,Hindi,0,Spanish,0,17,Error,,no,,,28,false,100,false,white,rgb
9948,2018,United States,,en,,no,male,,,no,,,,,,high school,English,,0,,0,17,Error,,no,,,50,true,50,true,white,rgb
9949,2018,United States,,en,,no,male,,,yes,,,,,,professional school,English,German,0,,0,16,Error,,no,,,70,false,50,false,white,rgb
9951,2018,Italy,,en,,no,female,,,no,,,,,,high school,Italian,English,0,French,0,29,Error,,yes,make-up artist,,42,false,59,false,white,rgb
9956,2018,Denmark,,en,,no,male,,,yes,,,,,,graduate school,Greek�(modern),English,0,,0,31,Error,,no,,,64,false,43,false,white,rgb
9958,2018,United Kingdom,,en,,no,female,,,no,,,,,,college,English,,0,English,0,46,Error,,no,,,21,false,65,false,white,rgb
9959,2018,United States,,en,,no,male,,,yes,,,,,,high school,English,,0,,0,58,Error,,no,,,25,false,50,true,white,rgb
9960,2018,Australia,,en,,no,male,,,no,,,,,,college,English,,0,,0,18,Error,,no,,,50,true,50,true,white,rgb
9962,2018,Sweden,,en,,no,male,,,no,,,,,,high school,Swedish,English,0,German,0,19,Error,,no,,,50,false,89,false,white,rgb
9963,2018,Sweden,,en,,no,male,,,no,,,,,,high school,Swedish,English,0,,0,19,Error,,no,,,50,false,89,false,white,rgb
9965,2018,United States,,en,,no,female,,,no,,,,,,pre-high school,English,,0,,0,10,Error,,no,,,50,false,50,false,white,rgb
9966,2018,United States,,en,,no,female,,,no,,,,,,college,English,English,0,,0,45,Error,,no,,,50,false,100,false,white,rgb
9967,2018,United States,,en,,no,female,,,no,,,,,,pre-high school,English,,0,,0,14,Error,,no,,,5,false,5,false,white,rgb
9968,2018,United States,,en,,no,male,,,no,,,,,,high school,English,Spanish,0,,0,18,Error,,no,,,56,false,100,false,white,rgb
9971,2018,Canada,,en,,no,female,,,yes,Canada,,,,,PhD,English,Urdu,0,Hindi,0,25,Error,,no,,,9,false,86,false,white,rgb
9973,2018,United States,,en,,no,male,,,no,,,,,,postdoctoral,English,Chinese,0,,0,18,Error,,no,,,33,false,58,false,white,rgb
9975,2018,United States,,en,,no,male,,,no,,,,,,college,English,,0,,0,21,Error,,no,,,15,false,72,false,white,rgb
9976,2018,Canada,,en,,no,male,,,yes,,,,,,college,"Bengali, Bangla",English,0,,0,17,Error,,no,,,30,false,50,false,white,rgb
9978,2018,Portugal,,en,,no,male,,,no,,,,,,high school,English,Portuguese,0,,0,27,Error,,no,,,39,false,93,false,white,rgb
9980,2018,Australia,,en,,no,female,,,no,,,,,,college,English,French,0,,0,25,Error,,no,,,40,false,69,false,white,rgb
9981,2018,United Kingdom,,en,,no,female,,,no,,,,,,high school,English,,0,,0,18,Error,,no,,,91,false,50,false,white,rgb
9982,2018,United Kingdom,,en,,no,female,,,no,,,,,,high school,English,,0,,0,17,Error,,no,,,70,false,50,true,white,rgb
9983,2018,United Kingdom,,en,,no,male,,,no,,,,,,high school,English,,0,,0,18,Error,,no,,,50,false,50,false,white,rgb
9986,2018,United States,,en,,no,male,,,yes,Republic of Korea,,,,,college,English,Spanish,0,French,0,27,Error,,no,,,34,false,50,false,white,rgb
9987,2018,France,,en,,no,male,,,no,,,,,,college,French,English,0,,0,21,Error,,no,,,40,false,40,false,white,rgb
9990,2018,United Kingdom,,en,,no,female,,,no,,,,,,college,English,Welsh,0,,0,32,Error,,no,,,25,false,50,false,white,rgb
9991,2018,United States,,en,,no,male,,,yes,,,,,,professional school,Russian,English,0,,0,35,Error,,no,,,50,false,50,false,white,rgb
9992,2018,United States,,en,,no,male,,,yes,United States,,,,,professional school,Russian,English,0,,0,35,Error,,no,,,50,false,50,false,white,rgb
9993,2018,United States,,en,,no,male,,,no,,,,,,professional school,English,,0,,0,35,Error,,no,,,50,false,50,false,white,rgb
9994,2018,United States,,en,,yes,female,,,yes,United States,,,,,high school,English,,0,,0,19,Error,,no,,,50,false,50,false,white,rgb
9996,2018,United States,,en,,no,other,,,no,,,,,,high school,English,,0,,0,17,Error,,no,,,55,false,67,false,white,rgb
9998,2018,Bulgaria,,en,,no,female,,,no,,,,,,college,Bulgarian,English,0,,0,28,Error,,no,,,50,true,50,false,white,rgb
10001,2018,United States,,en,,no,male,,,no,,,,,,college,English,Danish,0,Northern Sami,0,25,Error,,no,,,70,false,60,false,white,rgb
10006,2018,Russia,,en,,no,female,,,no,,,,,,PhD,Russian,English,0,French,0,32,Error,,no,,,50,false,100,false,white,rgb
10007,2018,Taiwan,south,en,,no,female,,,no,,,,,,college,Chinese,,0,,0,20,Error,,no,,,50,false,50,false,white,rgb
10011,2018,Singapore,,en,,no,female,,,yes,,,,,,college,English,,0,,0,24,Error,,no,,,50,false,50,false,white,rgb
10013,2018,United States,,en,,no,female,,,yes,,,,,,college,English,Swahili,0,French,0,18,Error,,yes,art minor,,60,true,61,true,white,rgb
10016,2018,United States,,en,,no,male,,,no,,,,,,college,English,French,0,,0,30,Error,,yes,Color matching products in our line for customers.,,80,false,100,false,white,rgb
10017,2018,United States,,en,,no,male,,,no,,,,,,high school,English,,0,,0,18,Error,,no,,,50,false,50,false,white,rgb
10018,2018,Canada,,en,,no,female,,,yes,,,,,,PhD,Chinese,English,0,,0,26,Error,,no,,,50,false,50,false,white,rgb
10019,2018,United States,,en,,no,male,,,no,,,,,,college,English,Chinese,0,,0,22,Error,,no,,,35,false,50,false,white,rgb
10022,2018,Australia,,en,,no,female,,,no,,,,,,pre-high school,English,,0,,0,11,Error,,no,,,10,false,19,false,white,rgb
10023,2018,United States,,en,,no,male,,,no,,,,,,college,English,,0,,0,27,Error,,no,,,50,false,76,false,white,rgb
10024,2018,Hong Kong,,en,,no,male,,,no,,,,,,postdoctoral,Chinese,English,0,,0,39,Error,,no,,,50,true,0,true,white,rgb
10026,2018,United States,,en,,no,female,,,no,,,,,,pre-high school,Armenian,Other,0,Other,0,10,Error,,yes,,,50,false,50,false,white,rgb
10027,2018,United States,,en,,no,female,,,yes,,,,,,pre-high school,English,Turkish,0,,0,10,Error,,yes,,,50,false,50,false,white,rgb
10028,2018,United States,,en,,no,female,,,no,,,,,,college,English,,0,,0,21,Error,,no,,,50,false,50,false,white,rgb
10029,2018,Canada,,en,,no,female,,,no,,,,,,college,English,,0,,0,32,Error,,no,,,50,false,50,false,white,rgb
10030,2018,United States,,en,,no,male,,,no,,,,,,college,English,French,0,German,0,17,Error,,no,,,70,false,70,false,white,rgb
10031,2018,United States,,en,,no,female,,,no,,,,,,pre-high school,English,,0,,0,17,Error,,no,,,50,false,50,false,white,rgb
10032,2018,United Kingdom,,en,,no,male,,,yes,Germany,,,,,high school,English,,0,,0,23,Error,,no,,,50,false,66,false,white,rgb
10033,2018,United Kingdom,,en,,no,female,,,no,,,,,,professional school,English,,0,,0,23,Error,,no,,,50,false,50,false,white,rgb
10034,2018,United Kingdom,,en,,no,female,,,no,,,,,,high school,English,Welsh,0,French,0,16,Error,,yes,Studying for Art GCSE,,13,false,5,false,white,rgb
10038,2018,United States,,en,,no,male,,,no,,,,,,graduate school,English,,0,,0,18,Error,,no,,,33,false,87,false,white,rgb
10040,2018,United States,,en,,no,female,,,no,,,,,,high school,Turkish,English,0,,0,20,Error,,no,,,42,false,100,false,white,rgb
10041,2018,United Kingdom,,en,,no,female,,,yes,,,,,,postdoctoral,German,English,0,Dutch,0,41,Error,,no,,,50,false,67,false,white,rgb
10043,2018,South Africa,,en,,no,female,,,yes,,,,,,high school,Igbo,English,0,,0,18,Error,,no,,,26,false,25,false,white,rgb
10044,2018,South Africa,,en,,no,female,,,yes,,,,,,high school,English,,0,,0,18,Error,,no,,,27,false,25,false,white,rgb
10046,2018,Australia,,en,,no,female,,,no,,,,,,PhD,English,,0,,0,23,Error,,no,,,50,false,50,false,white,rgb
10047,2018,Australia,,en,,no,male,,,no,,,,,,postdoctoral,English,,0,,0,25,Error,,no,,,50,false,50,false,white,rgb
10049,2018,United States,,en,,no,female,,,no,,,,,,high school,English,Spanish,0,,0,36,Error,,yes,Fine artist,,50,false,50,false,white,rgb
10052,2018,United States,,en,,no,female,,,no,,,,,,graduate school,English,,0,,0,44,Error,,no,,,42,false,87,false,white,rgb
10053,2018,United States,,en,,no,female,,,no,,,,,,graduate school,English,,0,,0,35,Error,,no,,,42,false,91,false,white,rgb
10054,2018,Canada,,en,,no,female,,,no,,,,,,high school,English,French,0,,0,16,Error,,no,,,0,false,50,true,white,rgb
10057,2018,United States,,en,,no,male,,,no,,,,,,college,English,,0,,0,29,Error,,no,,,16,false,22,false,white,rgb
10059,2018,Norway,,en,,no,female,,,no,,,,,,pre-high school,Norwegian Nynorsk,English,0,Spanish,0,13,Error,,no,,,0,false,50,false,white,rgb
10060,2018,United States,,en,,no,female,,,no,,,,,,high school,English,Spanish,0,,0,18,Error,,no,,,65,false,40,false,white,rgb
10061,2018,United States,,en,,no,male,,,no,,,,,,college,English,French,0,,0,35,Error,,no,,,45,false,80,false,white,rgb
10062,2018,Ireland,,en,,no,other,,,no,,,,,,college,English,Other,0,,0,6,Error,,no,,,8,false,50,false,white,rgb
10064,2018,United Kingdom,,en,,no,female,,,no,,,,,,college,English,Welsh,0,,0,42,Error,,no,,,50,false,50,false,white,rgb
10067,2018,United States,,en,,no,other,,,no,,,,,,college,English,,0,,0,38,Error,,no,,,13,false,14,false,white,rgb
10069,2018,Singapore,,en,,no,female,,,no,,,,,,college,English,Chinese,0,,0,17,Error,,no,,,60,false,50,false,white,rgb
10071,2018,United States,,en,,no,female,,,no,,,,,,graduate school,English,,0,,0,17,Error,,no,,,73,false,23,false,white,rgb
10074,2018,United States,,en,,no,female,,,yes,,,,,,college,English,,0,,0,22,Error,,yes,UX Designer,,50,false,100,false,white,rgb
10076,2018,Belgium,,en,,no,male,,,no,,,,,,college,French,English,0,German,0,23,Error,,no,,,50,true,50,true,white,rgb
10077,2018,France,,en,,no,female,,,no,,,,,,college,French,English,0,Spanish,0,27,Error,,no,,,50,true,50,true,white,rgb
10079,2018,France,,en,,no,female,,,no,,,,,,college,French,English,0,Spanish,0,27,Error,,no,,,50,false,50,false,white,rgb
10085,2018,United States,,en,,no,male,,,no,,,,,,graduate school,English,Spanish,0,Japanese,0,35,Error,,no,,,0,false,50,false,white,rgb
10087,2018,United States,,en,,no,female,,,no,,,,,,graduate school,English,,0,,0,34,Error,,no,,,23,false,50,false,white,rgb
10088,2018,Canada,,en,,no,female,,,no,,,,,,college,English,,0,,0,21,Error,,no,,,50,false,50,false,white,rgb
10089,2018,United States,,en,,no,female,,,no,,,,,,high school,English,,0,,0,40,Error,,no,,,46,false,55,false,white,rgb
10091,2018,United States,,en,,no,female,,,no,,,,,,high school,English,Spanish,0,,0,14,Error,,no,,,32,false,100,false,white,rgb
10093,2018,United Kingdom,,en,,no,female,,,no,,,,,,college,English,,0,,0,19,Error,,no,,,70,false,100,false,white,rgb
10094,2018,United Kingdom,,en,,no,female,,,no,,,,,,college,English,,0,,0,19,Error,,no,,,50,true,34,false,white,rgb
10095,2018,United Kingdom,,en,,no,male,,,no,,,,,,college,English,French,0,Spanish,0,19,Error,,no,,,90,false,100,false,white,rgb
10097,2018,United States,,en,,no,female,,,no,,,,,,college,English,,0,,0,22,Error,,no,,,50,true,85,false,white,rgb
10098,2018,Romania,,en,,no,male,,,no,,,,,,college,Romanian,English,0,French,0,19,Error,,yes,Landscape design and urbanism.,,0,false,70,false,white,rgb
10101,2018,United States,,en,,no,male,,,yes,United States,,,,,college,English,Spanish,0,Portuguese,0,20,Error,,no,,,38,false,63,false,white,rgb
10106,2018,Australia,,en,,no,male,,,no,,,,,,college,English,,0,,0,19,Error,,no,,,13,false,100,false,white,rgb
10107,2018,Australia,,en,,no,male,,,no,,,,,,college,English,,0,,0,19,Error,,yes,Painting and graphic design.,,42,false,50,true,white,rgb
10111,2018,Australia,,en,,no,male,,,no,,,,,,college,English,,0,,0,18,Error,,no,,,50,false,50,false,white,rgb
